id,article,txt
3.5.1.1.4.168,168,Article 168 The Court of Justice shall appoint its registrar and determine his status.
3.5.1.1.4.168a,168a,"Article 168a 1. A Court of First Instance shall be attached to the Court of Justice with jurisdiction to hear and determine at first instance, subject to a right of appeal to the Court of Justice on points of law only and in accordance with the conditions laid down by the Statute, certain classes of action or proceeding defined in accordance with the conditions laid down in paragraph 2. The Court of First Instance shall not be competent to hear and determine questions referred for a preliminary ruling under Article 177. 2. At the request of the Court of Justice and after consulting the European Parliament and the Commission, the Council, acting unanimously, shall determine the classes of action or proceeding referred to in paragraph 1 and the composition of the Court of First Instance and shall adopt the necessary adjustments and additional provisions to the Statute of the Court of Justice. Unless the Council decides otherwise, the provisions of this Treaty relating to the Court of Justice, in particular the provisions of the Protocol on the Statute of the Court of Justice, shall apply to the Court of First Instance. 3. The members of the Court of First Instance shall be chosen from persons whose independence is beyond doubt and who possess the ability required for appointment to judicial office; they shall be appointed by common accord of the governments of the Member States for a term of six years. The membership shall be partially renewed every three years. Retiring members shall be eligible for re-appointment. 4. The Court of First Instance shall establish its rules of procedure in agreement with the Court of Justice. Those rules shall require the unanimous approval of the Council."
3.5.1.1.4.169,169,"Article 169 If the Commission considers that a Member State has failed to fulfil any of its obligations under this Treaty, it shall give a reasoned opinion on the matter after requiring such State to submit its comments. If such State does not comply with the terms of such opinion within the period laid down by the Commission, the latter may refer the matter to the Court of Justice."
3.5.1.1.4.170,170,"Article 170 Any Member State which considers that another Member State has failed to fulfil any of its obligations under this Treaty may refer the matter to the Court of Justice. Before a Member State institutes, against another Member State, proceedings relating to an alleged infringement of the obligations under this Treaty, it shall refer the matter to the Commission. The Commission shall give a reasoned opinion after the States concerned have been required to submit their comments in written and oral pleadings. If the Commission, within a period of three months after the date of reference of the matter to it, has not given an opinion, reference to the Court of Justice shall not thereby be prevented."
3.5.1.1.4.171,171,"Article 171 1. If the Court of Justice finds that a Member State has failed to fulfil an obligation under this Treaty, the State shall be required to take the necessary measures to comply with the judgment of the Court of Justice. 2. If the Commission considers that the Member State concerned has not taken such measures it shall, after giving that State the opportunity to submit its observations, issue a reasoned opinion specifying the points on which the Member State concerned has not complied with the judgment of the Court of Justice. If the Member State concerned fails to take the necessary measures to comply with the Court's judgment within the time-limit laid down by the Commission, the latter may bring the case before the Court of Justice. In so doing it shall specify the amount of the lump sum or penalty payment to be paid by the Member State concerned which it considers appropriate in the circumstances. If the Court of Justice finds that the Member State concerned has not complied with its judgment it may impose a lump sum or penalty payment on it. This procedure shall be without prejudice to Article 170."
3.5.1.1.4.172,172,"Article 172 Regulations adopted jointly by the European Parliament and the Council, and by the Council, pursuant to the provisions of this Treaty, may give the Court of Justice unlimited jurisdiction with regard to the penalties provided for in such regulations."
3.5.1.1.4.173,173,"Article 173 The Court of Justice shall review the legality of acts adopted jointly by the European Parliament and the Council, of acts of the Council, of the Commission and of the ECB, other than recommendations and opinions, and of acts of the European Parliament intended to produce legal effects vis-à-vis third parties. It shall for this purpose have jurisdiction in actions brought by a Member State, the Council or the Commission on grounds of lack of competence, infringement of an essential procedural requirement, infringement of this Treaty or of any rule of law relating to its application, or misuse of powers. The Court shall have jurisdiction under the same conditions in actions brought by the European Parliament and by the ECB for the purpose of protecting their prerogatives. Any natural or legal person may, under the same conditions, institute proceedings against a decision addressed to that person or against a decision which, although in the form of a regulation or a decision addressed to another person, is of direct and individual concern to the former. The proceedings provided for in this Article shall be instituted within two months of the publication of the measure, or of its notification to the plaintiff, or, in the absence thereof, of the day on which it came to the knowledge of the latter, as the case may be."
3.5.1.1.4.174,174,"Article 174 If the appeal is well founded, the Court of Justice shall declare the act concerned to be null and void. In the case of regulations, however, the Court of Justice shall, if it considers it necessary, indicate those effects of the regulation annulled which shall be deemed to remain in force."
3.5.1.1.4.175,175,"Article 175 Should the European Parliament, the Council or the Commission, in infringement of this Treaty, fail to act, the Member States and the other institutions of the Community may bring an action before the Court of Justice to have the infringement established. The action shall be admissible only if the institution concerned has first been called upon to act. If, within two months of being so called upon, the institution concerned has not defined its position, the action may be brought within a further period of two months. Any natural or legal person may, under the conditions laid down in the preceding paragraphs, complain to the Court of Justice that an institution of the Community has failed to address to that person any act other than a recommendation or an opinion. The Court of Justice shall have jurisdiction, under the same conditions, in actions or proceedings brought by the ECB in the areas falling within the latter's field of competence and in actions or proceedings brought against the latter."
3.5.1.1.4.176,176,Article 176 The institution or institutions whose act has been declared void or whose failure to act has been declared contrary to this Treaty shall be required to take the necessary measures to comply with the judgment of the Court of Justice. This obligation shall not affect any obligation which may result from the application of the second paragraph of Article 215. This Article shall also apply to the ECB.
3.5.1.1.4.177,177,"Article 177 The Court of Justice shall have jurisdiction to give preliminary rulings concerning: (a) the interpretation of this Treaty; (b) the validity and interpretation of acts of the institutions of the Community and of the ECB; (c) the interpretation of the statutes of bodies established by an act of the Council, where those statutes so provide. Where such a question is raised before any court or tribunal of a Member State, that court or tribunal may, if it considers that a decision on the question is necessary to enable it to give judgment, request the Court of Justice to give a ruling thereon. Where any such question is raised in a case pending before a court or tribunal of a Member State against whose decisions there is no judicial remedy under national law, that court or tribunal shall bring the matter before the Court of Justice."
3.5.1.1.4.178,178,"Article 178 The Court of Justice shall be competent to hear cases relating to compensation for damage as provided for in Article 215, second paragraph."
3.5.1.1.4.179,179,"Article 179 The Court of Justice shall be competent to decide in any case between the Community and its employees, within the limits and under the conditions laid down by the relevant statute of service or conditions of employment."
3.5.1.1.4.180,180,"Article 180 The Court of Justice shall, within the limits hereinafter laid down, have jurisdiction in disputes concerning: (a) the fulfilment by Member States of obligations under the Statute of the European Investment Bank. In this connection, the Board of Directors of the Bank shall enjoy the powers conferred upon the Commission by Article 169; (b) measures adopted by the Board of Governors of the European Investment Bank. In this connection, any Member State, the Commission or the Board of Directors of the Bank may institute proceedings under the conditions laid down in Article 173; (c) measures adopted by the Board of Directors of the European Investment Bank. Proceedings against such measures may be instituted only by Member States or by the Commission, under the conditions laid down in Article 173, and solely on the grounds of non-compliance with the procedure provided for in Article 21(2), (5), (6) and (7) of the Statute of the Bank; (d) the fulfilment by national central banks of obligations under this Treaty and the Statute of the ESCB. In this connection the powers of the Council of the ECB in respect of national central banks shall be the same as those conferred upon the Commission in respect of Member States by Article 169. If the Court of Justice finds that a national central bank has failed to fulfil an obligation under this Treaty, that bank shall be required to take the necessary measures to comply with the judgment of the Court of Justice."
3.5.1.1.4.181,181,"Article 181 The Court of Justice shall be competent to make a decision pursuant to any arbitration clause contained in a contract concluded, under public or private law, by or on behalf of the Community."
3.5.1.1.4.182,182,"Article 182 The Court of Justice shall be competent to decide in any dispute between Member States in connection with the object of this Treaty, where such dispute is submitted to it under the terms of a compromise."
3.5.1.1.4.183,183,"Article 183 Subject to the powers conferred on the Court of Justice by this Treaty, cases to which the Community is a party shall not for that reason alone be excluded from the competence of domestic courts or tribunals."
3.5.1.1.4.184,184,"Article 184 Notwithstanding the expiry of the period laid down in the fifth paragraph of Article 173, any party may, in proceedings in which a regulation adopted jointly by the European Parliament and the Council, or a regulation of the Council, of the Commission, or of the ECB is at issue, plead the grounds specified in the second paragraph of Article 173 in order to invoke before the Court of Justice the inapplicability of that regulation."
3.5.1.1.4.185,185,"Article 185 Appeals submitted to the Court of Justice shall not have any staying effect. The Court of Justice may, however, if it considers that circumstances so require, order the suspension of the execution of the act appealed against."
3.5.1.1.4.186,186,"Article 186 The Court of Justice may, in any cases referred to it, make any necessary interim order."
3.5.1.1.4.187,187,Article 187 The judgments of the Court of Justice shall be enforceable under the conditions laid down in Article 192.
3.5.1.1.4.188,188,"Article 188 The Statute of the Court of Justice shall be laid down in a separate Protocol. The Council may, acting unanimously at the request of the Court of Justice and after consulting the Commission and the European Parliament, amend the provisions of Title III of the Statute. The Court of Justice shall adopt its rules of procedure. They shall be submitted to the Council for unanimous approval."
3.5.1.1.5.188a,188a,Article 188a The Court of Auditors shall carry out the audit.
3.5.1.1.5.188b,188b,"Article 188b 1. The Court of Auditors shall consist of twelve members. 2. The members of the Court of Auditors shall be chosen from among persons who belong or have belonged in their respective countries to external audit bodies or who are especially qualified for this office. Their independence must be beyond doubt. 3. The members of the Court of Auditors shall be appointed for a term of six years by the Council, acting unanimously after consulting the European Parliament. However, when the first appointments are made, four members of the Court of Auditors, chosen by lot, shall be appointed for a term of office of four years only. The members of the Court of Auditors shall be eligible for reappointment. They shall elect the President of the Court of Auditors from among their number for a term of three years. The President may be re-elected. 4. The members of the Court of Auditors shall, in the general interest of the Community, be completely independent in the performance of their duties. In the performance of these duties, they shall neither seek nor take instructions from any government or from any other body. They shall refrain from any action incompatible with their duties. 5. The members of the Court of Auditors may not, during their term of office, engage in any other occupation, whether gainful or not. When entering upon their duties they shall give a solemn undertaking that, both during and after their term of office, they will respect the obligations arising therefrom and in particular their duty to behave with integrity and discretion as regards the acceptance, after they have ceased to hold office, of certain appointments or benefits. 6. Apart from normal replacement, or death, the duties of a member of the Court of Auditors shall end when he resigns, or is compulsorily retired by a ruling of the Court of Justice pursuant to paragraph 7. The vacancy thus caused shall be filled for the remainder of the member's term of office. Save in the case of compulsory retirement, members of the Court of Auditors shall remain in office until they have been replaced. 7. A member of the Court of Auditors may be deprived of his office or of his right to a pension or other benefits in its stead only if the Court of Justice, at the request of the Court of Auditors, finds that he no longer fulfils the requisite conditions or meets the obligations arising from his office. 8. The Council, acting by a qualified majority, shall determine the conditions of employment of the President and the members of the Court of Auditors and in particular their salaries, allowances and pensions. It shall also, by the same majority, determine any payment to be made instead of remuneration. 9. The provisions of the Protocol on the Privileges and Immunities of the European Communities applicable to the Judges of the Court of Justice shall also apply to the members of the Court of Auditors."
3.5.1.1.5.188c,188c,"Article 188c 1. The Court of Auditors shall examine the accounts of all revenue and expenditure of the Community. It shall also examine the accounts of all revenue and expenditure of all bodies set up by the Community in so far as the relevant constituent instrument does not preclude such examination. The Court of Auditors shall provide the European Parliament and the Council with a statement of assurance as to the reliability of the accounts and the legality and regularity of the underlying transactions. 2. The Court of Auditors shall examine whether all revenue has been received and all expenditure incurred in a lawful and regular manner and whether the financial management has been sound. The audit of revenue shall be carried out on the basis both of the amounts established as due and the amounts actually paid to the Community. The audit of expenditure shall be carried out on the basis both of commitments undertaken and payments made. These audits may be carried out before the closure of accounts for the financial year in question. 3. The audit shall be based on records and, if necessary, performed on the spot in the other institutions of the Community and in the Member States. In the Member States the audit shall be carried out in liaison with the national audit bodies or, if these do not have the necessary powers, with the competent national departments. These bodies or departments shall inform the Court of Auditors whether they intend to take part in the audit. The other institutions of the Community and the national audit bodies or, if these do not have the necessary powers, the competent national departments, shall forward to the Court of Auditors, at its request, any document or information necessary to carry out its task. 4. The Court of Auditors shall draw up an annual report after the close of each financial year. It shall be forwarded to the other institutions of the Community and shall be published, together with the replies of these institutions to the observations of the Court of Auditors, in the Official Journal of the European Communities. The Court of Auditors may also, at any time, submit observations, particularly in the form of special reports, on specific questions and deliver opinions at the request of one of the other institutions of the Community. It shall adopt its annual reports, special reports or opinions by a majority of its members. It shall assist the European Parliament and the Council in exercising their powers of control over the implementation of the budget."
3.5.1.2.X.189,189,"Article 189 In order to carry out their task and in accordance with the provisions of this Treaty, the European Parliament acting jointly with the Council, the Council and the Commission shall make regulations and issue directives, take decisions, make recommendations or deliver opinions. A regulation shall have general application. It shall be binding in its entirety and directly applicable in all Member States. A directive shall be binding, as to the result to be achieved, upon each Member State to which it is addressed, but shall leave to the national authorities the choice of form and methods. A decision shall be binding in its entirety upon those to whom it is addressed. Recommendations and opinions shall have no binding force."
3.5.1.2.X.189a,189a,"Article 189a 1. Where, in pursuance of this Treaty, the Council acts on a proposal from the Commission, unanimity shall be required for an act constituting an amendment to that proposal, subject to Article 189b(4) and (5). 2. As long as the Council has not acted, the Commission may alter its proposal at any time during the procedures leading to the adoption of a Community act."
3.5.1.2.X.189b,189b,"Article 189b 1. Where reference is made in this Treaty to this Article for the adoption of an act, the following procedure shall apply. 2. The Commission shall submit a proposal to the European Parliament and the Council. The Council, acting by a qualified majority after obtaining the opinion of the European Parliament, shall adopt a common position. The common position shall be communicated to the European Parliament. The Council shall inform the European Parliament fully of the reasons which led it to adopt its common position. The Commission shall inform the European Parliament fully of its position. If, within three months of such communication, the European Parliament: (a) approves the common position, the Council shall definitively adopt the act in question in accordance with that common position; (b) has not taken a decision, the Council shall adopt the act in question in accordance with its common position; (c) indicates, by an absolute majority of its component members, that it intends to reject the common position, it shall immediately inform the Council. The Council may convene a meeting of the Conciliation Committee referred to in paragraph 4 to explain further its position. The European Parliament shall thereafter either confirm, by an absolute majority of its component members, its rejection of the common position, in which event the proposed act shall be deemed not to have been adopted, or propose amendments in accordance with subparagraph (d) of this paragraph; (d) proposes amendments to the common position by an absolute majority of its component members, the amended text shall be forwarded to the Council and to the Commission, which shall deliver an opinion on those amendments. 3. If, within three months of the matter being referred to it, the Council, acting by a qualified majority, approves all the amendments of the European Parliament, it shall amend its common position accordingly and adopt the act in question; however, the Council shall act unanimously on the amendments on which the Commission has delivered a negative opinion. If the Council does not approve the act in question, the President of the Council, in agreement with the President of the European Parliament, shall forthwith convene a meeting of the Conciliation Committee. 4. The Conciliation Committee, which shall be composed of the members of the Council or their representatives and an equal number of representatives of the European Parliament, shall have the task of reaching agreement on a joint text, by a qualified majority of the members of the Council or their representatives and by a majority of the representatives of the European Parliament. The Commission shall take part in the Conciliation Committee's proceedings and shall take all the necessary initiatives with a view to reconciling the positions of the European Parliament and the Council. 5. If, within six weeks of its being convened, the Conciliation Committee approves a joint text, the European Parliament, acting by an absolute majority of the votes cast, and the Council, acting by a qualified majority, shall have a period of six weeks from that approval in which to adopt the act in question in accordance with the joint text. If one of the two institutions fails to approve the proposed act, it shall be deemed not to have been adopted. 6. Where the Conciliation Committee does not approve a joint text, the proposed act shall be deemed not to have been adopted unless the Council, acting by a qualified majority within six weeks of expiry of the period granted to the Conciliation Committee, confirms the common position to which it agreed before the conciliation procedure was initiated, possibly with amendments proposed by the European Parliament. In this case, the act in question shall be finally adopted unless the European Parliament, within six weeks of the date of confirmation by the Council, rejects the text by an absolute majority of its component members, in which case the proposed act shall be deemed not to have been adopted. 7. The periods of three months and six weeks referred to in this Article may be extended by a maximum of one month and two weeks respectively by common accord of the European Parliament and the Council. The period of three months referred to in paragraph 2 shall be automatically extended by two months where paragraph 2(c) applies. 8. The scope of the procedure under this Article may be widened, in accordance with the procedure provided for in Article N(2) of the Treaty on European Union, on the basis of a report to be submitted to the Council by the Commission by 1996 at the latest."
3.5.1.2.X.189c,189c,"Article 189c Where reference is made in this Treaty to this Article for the adoption of an act, the following procedure shall apply: (a) The Council, acting by a qualified majority on a proposal from the Commission and after obtaining the opinion of the European Parliament, shall adopt a common position. (b) The Council's common position shall be communicated to the European Parliament. The Council and the Commission shall inform the European Parliament fully of the reasons which led the Council to adopt its common position and also of the Commission's position. If, within three months of such communication, the European Parliament approves this common position or has not taken a decision within that period, the Council shall definitively adopt the act in question in accordance with the common position. (c) The European Parliament may, within the period of three months referred to in point (b), by an absolute majority of its component members, propose amendments to the Council's common position. The European Parliament may also, by the same majority, reject the Council's common position. The result of the proceedings shall be transmitted to the Council and the Commission. If the European Parliament has rejected the Council's common position, unanimity shall be required for the Council to act on a second reading. (d) The Commission shall, within a period of one month, re-examine the proposal on the basis of which the Council adopted its common position, by taking into account the amendments proposed by the European Parliament. The Commission shall forward to the Council, at the same time as its re-examined proposal, the amendments of the European Parliament which it has not accepted, and shall express its opinion on them. The Council may adopt these amendments unanimously. (e) The Council, acting by a qualified majority, shall adopt the proposal as re-examined by the Commission. Unanimity shall be required for the Council to amend the proposal as re-examined by the Commission. (f) In the cases referred to in points (c), (d) and (e), the Council shall be required to act within a period of three months. If no decision is taken within this period, the Commission proposal shall be deemed not to have been adopted. (g) The periods referred to in points (b) and (f) may be extended by a maximum of one month by common accord between the Council and the European Parliament."
3.5.1.2.X.190,190,"Article 190 Regulations, directives and decisions adopted jointly by the European Parliament and the Council, and such acts adopted by the Council or the Commission, shall state the reasons on which they are based and shall refer to any proposals or opinions which were required to be obtained pursuant to this Treaty."
3.5.1.2.X.191,191,"Article 191 1. Regulations, directives and decisions adopted in accordance with the procedure referred to in Article 189b shall be signed by the President of the European Parliament and by the President of the Council and published in the Official Journal of the Community. They shall enter into force on the date specified in them or, in the absence thereof, on the twentieth day following that of their publication. 2. Regulations of the Council and of the Commission, as well as directives of those institutions which are addressed to all Member States, shall be published in the Official Journal of the Community. They shall enter into force on the date specified in them or, in the absence thereof, on the twentieth day following that of their publication. 3. Other directives, and decisions, shall be notified to those to whom they are addressed and shall take effect upon such notification."
3.5.1.2.X.192,192,"Article 192 Decisions of the Council or of the Commission which contain a pecuniary obligation on persons other than States shall be enforceable. Forced execution shall be governed by the rules of civil procedure in force in the State in whose territory it takes place. The writ of execution shall be served, without other formality than the verification of the authenticity of the written act, by the domestic authority which the Government of each Member State shall designate for this purpose and of which it shall give notice to the Commission and to the Court of Justice. After completion of these formalities at the request of the party concerned, the latter may, in accordance with municipal law, proceed with such forced execution by applying directly to the authority which is competent. Forced execution may only be suspended pursuant to a decision of the Court of Justice. Supervision as to the regularity of the measures of execution shall, however, be within the competence of the domestic courts or tribunals."
3.5.1.3.X.193,193,"Article 193 There shall hereby be established an Economic and Social Committee with consultative status. The Committee shall be composed of representatives of the various categories of economic and social life, in particular, representatives of producers, agriculturists, transport operators, workers, merchants, artisans, the liberal professions and of the general interest."
3.5.1.3.X.194,194,"Article 194 The number of members of the Economic and Social Committee shall be as follows: The members of the Committee shall be appointed by the Council, acting unanimously, for four years. Their appointments shall be renewable. The members of the Committee may not be bound by any mandatory instructions. They shall be completely independent in the performance of their duties, in the general interest of the Community. The Council, acting by a qualified majority, shall determine the allowances of members of the Committee."
3.5.1.3.X.195,195,"Article 195 1. With a view to the appointment of the members of the Committee, each Member State shall send to the Council a list containing twice as many candidates as there are seats allotted to its nationals. The Committee shall be composed in such a manner as to secure adequate representation of the different categories of economic and social life. 2. The Council shall consult the Commission. It may obtain the opinion of European organisations representing the various economic and social sectors concerned in the activities of the Community."
3.5.1.3.X.196,196,Article 196 The Committee shall elect its chairman and officers from among its members for a term of two years. It shall adopt its rules of procedure. The Committee shall be convened by its chairman at the request of the Council or of the Commission. It may also meet on its own initiative.
3.5.1.3.X.197,197,"Article 197 The Committee shall include specialised sections for the main fields covered by this Treaty. It shall contain, in particular, an agricultural section and a transport section, which are the subject of special provisions included in the Titles relating to agriculture and transport. These specialised sections shall operate within the framework of the general competence of the Committee. They may not be consulted independently of the Committee. Sub-committees may also be established within the Committee in order to prepare, in specific matters or fields, draft opinions to be submitted to the Committee for consideration. The rules of procedure shall determine the particulars of the composition of, and the rules of competence concerning, the specialised sections and sub-committees."
3.5.1.3.X.198,198,"Article 198 The Committee must be consulted by the Council or by the Commission where this Treaty so provides. The Committee may be consulted by these institutions in all cases in which they consider it appropriate. It may issue an opinion on its own initiative in cases in which it considers such action appropriate. The Council or the Commission shall, if it considers it necessary, set the Committee, for the submission of its opinion, a time limit which may not be less than one month from the date on which the chairman receives notification to this effect. Upon expiry of the time limit, the absence of an opinion shall not prevent further action. The opinion of the Committee and that of the specialized section, together with a record of the proceedings, shall be forwarded to the Council and to the Commission."
3.5.1.4.X.198a,198a,"Article 198a A Committee consisting of representatives of regional and local bodies, hereinafter referred to as “the Committee of the Regions”, is hereby established with advisory status. The number of members of the Committee of the Regions shall be as follows: The members of the Committee and an equal number of alternate members shall be appointed for four years by the Council acting unanimously on proposals from the respective Member States. Their term of office shall be renewable. The members of the Committee may not be bound by any mandatory instructions. They shall be completely independent in the performance of their duties, in the general interest of the Community."
3.5.1.4.X.198b,198b,"Article 198b The Committee of the Regions shall elect its chairman and officers from among its members for a term of two years. It shall adopt its rules of procedure and shall submit them for approval to the Council, acting unanimously. The Committee shall be convened by its chairman at the request of the Council or of the Commission. It may also meet on its own initiative."
3.5.1.4.X.198c,198c,"Article 198c The Committee of the Regions shall be consulted by the Council or by the Commission where this Treaty so provides and in all other cases in which one of these two institutions considers it appropriate. The Council or the Commission shall, if it considers it necessary, set the Committee, for the submission of its opinion, a time-limit which may not be less than one month from the date on which the chairman receives notification to this effect. Upon expiry of the time-limit, the absence of an opinion shall not prevent further action. Where the Economic and Social Committee is consulted pursuant to Article 198, the Committee of the Regions shall be informed by the Council or the Commission of the request for an opinion. Where it considers that specific regional interests are involved, the Committee of the Regions may issue an opinion on the matter. It may issue an opinion on its own initiative in cases in which it considers such action appropriate. The opinion of the Committee, together with a record of the proceedings, shall be forwarded to the Council and to the Commission."
3.5.1.5.X.198d,198d,Article 198d The European Investment Bank shall have legal personality. The members of the European Investment Bank shall be the Member States. The Statute of the European Investment Bank is laid down in a Protocol annexed to this Treaty.
3.5.1.5.X.198e,198e,"Article 198e The task of the European Investment Bank shall be to contribute, by having recourse to the capital market and utilizing its own resources, to the balanced and steady development of the common market in the interest of the Community. For this purpose the Bank shall, operating on a non-profit-making basis, grant loans and give guarantees which facilitate the financing of the following projects in all sectors of the economy: (a) projects for developing less-developed regions; (b) projects for modernizing or converting undertakings or for developing fresh activities called for by the progressive establishment of the common market, where these projects are of such a size or nature that they cannot be entirely financed by the various means available in the individual Member States; (c) projects of common interest to several Member States which are of such a size or nature that they cannot be entirely financed by the various means available in the individual Member States. In carrying out its task, the Bank shall facilitate the financing of investment programmes in conjunction with assistance from the structural Funds and other Community financial instruments."
3.5.2.X.X.199,199,"Article 199 All items of revenue and expenditure of the Community, including those relating to the European Social Fund, shall be included in estimates to be drawn up for each financial year and shall be shown in the budget. Administrative expenditure occasioned for the institutions by the provisions of the Treaty on European Union relating to common foreign and security policy and to cooperation in the fields of justice and home affairs shall be charged to the budget. The operational expenditure occasioned by the implementation of the said provisions may, under the conditions referred to therein, be charged to the budget. The revenue and expenditure shown in the budget shall be in balance."
3.5.2.X.X.201,201,"Article 201 Without prejudice to other revenue, the budget shall be financed wholly from own resources. The Council, acting unanimously on a proposal from the Commission and after consulting the European Parliament, shall lay down provisions relating to the system of own resources of the Community, which it shall recommend to the Member States for adoption in accordance with their respective constitutional requirements."
3.5.2.X.X.201a,201a,"Article 201a With a view to maintaining budgetary discipline, the Commission shall not make any proposal for a Community act, or alter its proposals, or adopt any implementing measure which is likely to have appreciable implications for the budget without providing the assurance that that proposal or that measure is capable of being financed within the limit of the Community's own resources arising under provisions laid down by the Council pursuant to Article 201."
3.5.2.X.X.202,202,"Article 202 The expenditure entered in the budget shall be authorised for the duration of one financial year, unless any provisions to the contrary are contained in the regulations adopted pursuant to Article 209. Subject to the conditions to be laid down pursuant to Article 209, any such appropriations other than those relating to staff costs as are unexpended at the end of the financial year may be carried over, but not beyond the end of the following financial year. Appropriations shall be set out under different headings according to the type or purpose of such expenditure and subdivided, as far as necessary, in accordance with the regulations adopted pursuant to Article 209. The expenses of the Assembly, the Council, the Commission and the Court of Justice shall be set out in separate parts of the budget, without prejudice to the setting up of a special system for certain common expenses."
3.5.2.X.X.203,203,"Article 203 1. The financial year shall run from 1 January to 31 December inclusive. 2. Each of the institutions of the Community shall draw up provisional estimates of its expenses. The Commission shall combine these estimates in a preliminary draft budget. It shall attach its opinion which may contain divergent estimates. The preliminary draft budget shall be laid before the Council by the Commission not later than 30 September of the year preceding that of its implementation. The Council shall, whenever it intends to depart from the preliminary draft, consult the Commission and, where appropriate, the other institutions concerned. 3. The Council, acting by means of a qualified majority vote, shall establish the draft budget and shall then transmit it to the Assembly. The draft budget shall be laid before the Assembly not later than 31 October of the year preceding that of its implementation. The Assembly shall be entitled to propose to the Council amendments to the draft budget. 4. If, within a period of one month after receiving the draft budget, the Assembly has either stated its approval or has not transmitted an opinion to the Council, the draft budget shall be considered as finally adopted. If, within this period, the Assembly has proposed any amendments, the draft budget so amended shall be transmitted to the Council. The Council shall then discuss it with the Commission and, where appropriate, with the other institutions concerned and shall finally adopt the budget by means of a qualified majority vote. 5. For the adoption of the section of the budget relating to the European Social Fund the votes of the members of the Council shall be weighted as follows: Belgium 8
Germany 32
France 32
Italy 20
Luxembourg 1
Netherlands 7 A majority of at least 67 votes shall be required for the adoption of any conclusions."
3.5.2.X.X.204,204,"Article 204 If, at the beginning of the financial year, the budget has not yet been voted, expenditures may be effected on a monthly basis per heading or other division of the budget, according to the provisions of the regulations adopted pursuant to Article 209, up to one-twelfth of the budget appropriations for the preceding financial year, provided that the amount so made available to the Commission shall not exceed one-twelfth of the total appropriations shown in the draft budget in course of preparation. The Council, acting by means of a qualified majority vote, may, subject to observance of the other provisions laid down in the first paragraph, authorise expenditure in excess of one-twelfth of the appropriations. Member States shall pay every month, on a provisional basis and in accordance with the scales adopted for the previous financial year, the amounts necessary to ensure implementation of this Article."
3.5.2.X.X.205,205,"Article 205 The Commission shall implement the budget, in accordance with the provisions of the regulations made pursuant to Article 209, on its own responsibility and within the limits of the appropriations, having regard to the principles of sound financial management. The regulations shall lay down detailed rules for each institution concerning its part in effecting its own expenditure. Within the budget, the Commission may, subject to the limits and conditions laid down in the regulations made pursuant to Article 209, transfer appropriations from one chapter to another or from one subdivision to another."
3.5.2.X.X.206,206,"Article 206 1. The European Parliament, acting on a recommendation from the Council which shall act by a qualified majority, shall give a discharge to the Commission in respect of the implementation of the budget. To this end, the Council and the European Parliament in turn shall examine the accounts and the financial statement referred to in Article 205a, the annual report by the Court of Auditors together with the replies of the institutions under audit to the observations of the Court of Auditors and any relevant special reports by the Court of Auditors. 2. Before giving a discharge to the Commission, or for any other purpose in connection with the exercise of its powers over the implementation of the budget, the European Parliament may ask to hear the Commission give evidence with regard to the execution of expenditure or the operation of financial control systems. The Commission shall submit any necessary information to the European Parliament at the latter's request. 3. The Commission shall take all appropriate steps to act on the observations in the decisions giving discharge and on other observations by the European Parliament relating to the execution of expenditure, as well as on comments accompanying the recommendations on discharge adopted by the Council. At the request of the European Parliament or the Council, the Commission shall report on the measures taken in the light of these observations and comments and in particular on the instructions given to the departments which are responsible for the implementation of the budget. These reports shall also be forwarded to the Court of Auditors."
3.5.2.X.X.207,207,"Article 207 The budget shall be drawn up in the unit of account fixed in accordance with the provisions of the financial regulations adopted pursuant to Article 209. The financial contributions provided for in Article 200, paragraph 1, shall be made available to the Community by Member States in their respective domestic currencies. The available balances of these contributions shall be deposited with the Treasuries of Member States or with bodies designated by them. The funds, while on deposit, shall retain their par value in relation to the unit of account mentioned in the first paragraph, such par value being that in force at the date of deposit. These balances may be placed under conditions to be settled in agreements concluded between the Commission and the Member State concerned. The regulations adopted pursuant to Article 209 shall determine the technical conditions for carrying out the financial operations relating to the European Social Fund."
3.5.2.X.X.208,208,"Article 208 The Commission may, provided it notifies the competent authorities of the Member States concerned, transfer its holdings in the currency of any one Member State into the currency of another Member State, in so far as this may be necessary in order to enable such funds to be used for the purposes for which they are intended in accordance with this Treaty. The Commission shall, as far as possible, refrain from making such transfers if it possesses liquid or realisable assets in the currencies which it needs. The Commission shall communicate with each Member State through the channel of the authority designated by the State concerned. For the carrying out of financial operations, the Commission shall have recourse to the services of the bank of issue of the Member State concerned or of any other financial institution approved by that State."
