id,txt,action,change_id,new_id,change_txt,new_txt
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.4.I,6.4.10,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J1,6.5.11,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J2,6.5.12,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J3,6.5.13,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J4,6.5.14,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J5,6.5.15,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J6,6.5.16,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J7,6.5.17,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J8,6.5.18,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J9,6.5.19,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J10,6.5.20,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J11,6.5.21,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J12,6.5.22,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J13,6.5.23,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J14,6.5.24,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J15,6.5.25,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J16,6.5.26,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J17,6.5.27,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.5.J18,6.5.28,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.6.K1,6.6.29,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.6.K2,6.6.30,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.6.K3,6.6.31,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.6.K4,6.6.32,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.6.K5,6.6.33,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.6.K6,6.6.34,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.6.K7,6.6.35,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.6.K8,6.6.36,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.6.K9,6.6.37,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.6.K10,6.6.38,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.6.K11,6.6.39,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.6.K12,6.6.40,NA,NA
7.3.1.12,"1. The articles, titles and sections of the Treaty on European Union and of the Treaty establishing the European Community, as amended by the provisions of this Treaty, shall be renumbered in accordance with the tables of equivalences set out in the Annex to this Treaty, which shall form an integral part thereof. 2. The cross references to articles, titles and sections in the Treaty on European Union and in the Treaty establishing the European Community, as well as between them, shall be adapted in consequence. The same shall apply as regards references to articles, titles and sections of those treaties contained in the other Community treaties. 3. The references to the articles, titles and sections of the Treaties referred to in paragraph 2 contained in other instruments or acts shall be understood as references to the articles, titles and sections of the Treaties as renumbered pursuant to paragraph 1 and, respectively, to the paragraphs of the said articles, as renumbered by certain provisions of Article 6. 4. References, contained in other instruments or acts, to paragraphs of articles of the Treaties referred to in Articles 7 and 8 shall be understood as referring to those paragraphs as renumbered by certain provisions of the said Articles 7 and 8.",renumber,6.6.K13,6.6.41,NA,NA
